,instance,goal,adm_result,stb_result,is_trivial
6096,exp_cycles_indvary3_step1_batch_yyy10.pl,x4,no,no,yes
6097,exp_cycles_indvary3_step1_batch_yyy10.pl,f2,no,no,no
6098,exp_cycles_indvary3_step1_batch_yyy10.pl,y2,no,no,yes
6099,exp_cycles_indvary3_step1_batch_yyy10.pl,x1,yes,yes,no
6100,exp_cycles_indvary3_step2_batch_yyy01.pl,s3,no,no,no
6101,exp_cycles_indvary3_step2_batch_yyy01.pl,q6,no,no,yes
6102,exp_cycles_indvary3_step2_batch_yyy01.pl,d4,no,no,yes
6103,exp_cycles_indvary3_step2_batch_yyy01.pl,u1,no,no,no
6104,exp_cycles_indvary3_step2_batch_yyy01.pl,c2,yes,yes,no
6105,exp_cycles_indvary3_step2_batch_yyy01.pl,e4,no,no,yes
6106,exp_cycles_indvary3_step2_batch_yyy01.pl,v1,no,no,yes
6107,exp_cycles_indvary3_step2_batch_yyy01.pl,r4,no,no,yes
6108,exp_cycles_indvary3_step2_batch_yyy01.pl,b6,no,no,yes
6109,exp_cycles_indvary3_step2_batch_yyy01.pl,r3,no,no,yes
6110,exp_cycles_indvary3_step2_batch_yyy02.pl,v7,no,no,yes
6111,exp_cycles_indvary3_step2_batch_yyy02.pl,b4,no,no,yes
6112,exp_cycles_indvary3_step2_batch_yyy02.pl,t6,no,no,yes
6113,exp_cycles_indvary3_step2_batch_yyy02.pl,y1,no,no,yes
6114,exp_cycles_indvary3_step2_batch_yyy02.pl,p2,no,no,yes
6115,exp_cycles_indvary3_step2_batch_yyy02.pl,y2,no,no,yes
6116,exp_cycles_indvary3_step2_batch_yyy02.pl,q1,yes,yes,no
6117,exp_cycles_indvary3_step2_batch_yyy02.pl,q7,no,no,yes
6118,exp_cycles_indvary3_step2_batch_yyy02.pl,t5,no,no,yes
6119,exp_cycles_indvary3_step2_batch_yyy02.pl,s3,no,no,no
6120,exp_cycles_indvary3_step2_batch_yyy03.pl,v7,no,no,yes
6121,exp_cycles_indvary3_step2_batch_yyy03.pl,v2,no,no,yes
6122,exp_cycles_indvary3_step2_batch_yyy03.pl,w6,no,no,yes
6123,exp_cycles_indvary3_step2_batch_yyy03.pl,f3,no,no,yes
6124,exp_cycles_indvary3_step2_batch_yyy03.pl,v4,no,no,yes
6125,exp_cycles_indvary3_step2_batch_yyy03.pl,a3,no,no,no
6126,exp_cycles_indvary3_step2_batch_yyy03.pl,y2,no,no,no
6127,exp_cycles_indvary3_step2_batch_yyy03.pl,y5,no,no,yes
6128,exp_cycles_indvary3_step2_batch_yyy03.pl,p5,no,no,yes
6129,exp_cycles_indvary3_step2_batch_yyy03.pl,d4,no,no,yes
6130,exp_cycles_indvary3_step2_batch_yyy04.pl,c4,no,no,yes
6131,exp_cycles_indvary3_step2_batch_yyy04.pl,d3,no,no,yes
6132,exp_cycles_indvary3_step2_batch_yyy04.pl,p1,no,no,no
6133,exp_cycles_indvary3_step2_batch_yyy04.pl,q7,no,no,yes
6134,exp_cycles_indvary3_step2_batch_yyy04.pl,b3,yes,yes,no
6135,exp_cycles_indvary3_step2_batch_yyy04.pl,v7,no,no,yes
6136,exp_cycles_indvary3_step2_batch_yyy04.pl,x5,no,no,yes
6137,exp_cycles_indvary3_step2_batch_yyy04.pl,t2,no,no,yes
6138,exp_cycles_indvary3_step2_batch_yyy04.pl,r2,no,no,yes
6139,exp_cycles_indvary3_step2_batch_yyy04.pl,r7,no,no,yes
6140,exp_cycles_indvary3_step2_batch_yyy05.pl,c4,no,no,yes
6141,exp_cycles_indvary3_step2_batch_yyy05.pl,y4,no,no,yes
6142,exp_cycles_indvary3_step2_batch_yyy05.pl,q6,no,no,yes
6143,exp_cycles_indvary3_step2_batch_yyy05.pl,q4,no,no,no
6144,exp_cycles_indvary3_step2_batch_yyy05.pl,z4,no,no,yes
6145,exp_cycles_indvary3_step2_batch_yyy05.pl,v6,no,no,yes
6146,exp_cycles_indvary3_step2_batch_yyy05.pl,u1,no,no,no
6147,exp_cycles_indvary3_step2_batch_yyy05.pl,f1,no,no,no
6148,exp_cycles_indvary3_step2_batch_yyy05.pl,t2,no,no,no
6149,exp_cycles_indvary3_step2_batch_yyy05.pl,b5,no,no,yes
6150,exp_cycles_indvary3_step2_batch_yyy06.pl,q5,no,no,yes
6151,exp_cycles_indvary3_step2_batch_yyy06.pl,c3,yes,yes,no
6152,exp_cycles_indvary3_step2_batch_yyy06.pl,c4,no,no,yes
6153,exp_cycles_indvary3_step2_batch_yyy06.pl,p5,no,no,yes
6154,exp_cycles_indvary3_step2_batch_yyy06.pl,x3,no,no,yes
6155,exp_cycles_indvary3_step2_batch_yyy06.pl,t7,no,no,yes
6156,exp_cycles_indvary3_step2_batch_yyy06.pl,z2,no,no,no
6157,exp_cycles_indvary3_step2_batch_yyy06.pl,b5,no,no,yes
6158,exp_cycles_indvary3_step2_batch_yyy06.pl,v4,no,no,yes
6159,exp_cycles_indvary3_step2_batch_yyy06.pl,r4,no,no,yes
6160,exp_cycles_indvary3_step2_batch_yyy07.pl,s3,no,no,no
6161,exp_cycles_indvary3_step2_batch_yyy07.pl,s4,no,no,yes
6162,exp_cycles_indvary3_step2_batch_yyy07.pl,e1,no,no,no
6163,exp_cycles_indvary3_step2_batch_yyy07.pl,f5,no,no,yes
6164,exp_cycles_indvary3_step2_batch_yyy07.pl,z4,no,no,yes
6165,exp_cycles_indvary3_step2_batch_yyy07.pl,t7,no,no,yes
6166,exp_cycles_indvary3_step2_batch_yyy07.pl,u3,no,no,yes
6167,exp_cycles_indvary3_step2_batch_yyy07.pl,u2,no,no,no
6168,exp_cycles_indvary3_step2_batch_yyy07.pl,p5,no,no,yes
6169,exp_cycles_indvary3_step2_batch_yyy07.pl,x3,no,no,no
6170,exp_cycles_indvary3_step2_batch_yyy08.pl,u5,no,no,yes
6171,exp_cycles_indvary3_step2_batch_yyy08.pl,f1,no,no,no
6172,exp_cycles_indvary3_step2_batch_yyy08.pl,w5,no,no,yes
6173,exp_cycles_indvary3_step2_batch_yyy08.pl,c5,no,no,yes
6174,exp_cycles_indvary3_step2_batch_yyy08.pl,p1,yes,yes,no
6175,exp_cycles_indvary3_step2_batch_yyy08.pl,w3,no,no,yes
6176,exp_cycles_indvary3_step2_batch_yyy08.pl,z4,no,no,yes
6177,exp_cycles_indvary3_step2_batch_yyy08.pl,y3,no,no,yes
6178,exp_cycles_indvary3_step2_batch_yyy08.pl,y2,no,no,no
6179,exp_cycles_indvary3_step2_batch_yyy08.pl,x1,yes,yes,no
6180,exp_cycles_indvary3_step2_batch_yyy09.pl,z5,no,no,yes
6181,exp_cycles_indvary3_step2_batch_yyy09.pl,v6,no,no,yes
6182,exp_cycles_indvary3_step2_batch_yyy09.pl,z1,no,no,yes
6183,exp_cycles_indvary3_step2_batch_yyy09.pl,w4,no,no,yes
6184,exp_cycles_indvary3_step2_batch_yyy09.pl,s6,no,no,yes
6185,exp_cycles_indvary3_step2_batch_yyy09.pl,a3,no,no,no
6186,exp_cycles_indvary3_step2_batch_yyy09.pl,t4,no,no,yes
6187,exp_cycles_indvary3_step2_batch_yyy09.pl,s3,no,no,no
6188,exp_cycles_indvary3_step2_batch_yyy09.pl,r7,no,no,yes
6189,exp_cycles_indvary3_step2_batch_yyy09.pl,b6,no,no,yes
6190,exp_cycles_indvary3_step2_batch_yyy10.pl,z6,no,no,yes
6191,exp_cycles_indvary3_step2_batch_yyy10.pl,a6,no,no,yes
6192,exp_cycles_indvary3_step2_batch_yyy10.pl,q6,no,no,yes
6193,exp_cycles_indvary3_step2_batch_yyy10.pl,b4,no,no,yes
6194,exp_cycles_indvary3_step2_batch_yyy10.pl,y3,no,no,yes
6195,exp_cycles_indvary3_step2_batch_yyy10.pl,r4,no,no,yes
6196,exp_cycles_indvary3_step2_batch_yyy10.pl,d2,yes,yes,no
6197,exp_cycles_indvary3_step2_batch_yyy10.pl,z3,no,no,yes
6198,exp_cycles_indvary3_step2_batch_yyy10.pl,r3,yes,yes,no
6199,exp_cycles_indvary3_step2_batch_yyy10.pl,d1,yes,yes,no
6200,exp_cycles_indvary3_step3_batch_yyy01.pl,w2,no,no,yes
6201,exp_cycles_indvary3_step3_batch_yyy01.pl,w6,no,no,yes
6202,exp_cycles_indvary3_step3_batch_yyy01.pl,a3,yes,yes,no
6203,exp_cycles_indvary3_step3_batch_yyy01.pl,q1,no,no,no
6204,exp_cycles_indvary3_step3_batch_yyy01.pl,q7,no,no,yes
6205,exp_cycles_indvary3_step3_batch_yyy01.pl,a2,no,no,no
6206,exp_cycles_indvary3_step3_batch_yyy01.pl,t4,no,no,yes
6207,exp_cycles_indvary3_step3_batch_yyy01.pl,c4,no,no,yes
6208,exp_cycles_indvary3_step3_batch_yyy01.pl,b4,no,no,yes
6209,exp_cycles_indvary3_step3_batch_yyy01.pl,q5,no,no,yes
6210,exp_cycles_indvary3_step3_batch_yyy02.pl,b4,no,no,yes
6211,exp_cycles_indvary3_step3_batch_yyy02.pl,w6,no,no,yes
6212,exp_cycles_indvary3_step3_batch_yyy02.pl,a3,yes,yes,no
6213,exp_cycles_indvary3_step3_batch_yyy02.pl,r7,no,no,yes
6214,exp_cycles_indvary3_step3_batch_yyy02.pl,p1,no,no,no
6215,exp_cycles_indvary3_step3_batch_yyy02.pl,y5,no,no,yes
6216,exp_cycles_indvary3_step3_batch_yyy02.pl,t4,no,no,yes
6217,exp_cycles_indvary3_step3_batch_yyy02.pl,s3,no,no,no
6218,exp_cycles_indvary3_step3_batch_yyy02.pl,y1,no,no,yes
6219,exp_cycles_indvary3_step3_batch_yyy02.pl,d2,yes,yes,no
6220,exp_cycles_indvary3_step3_batch_yyy03.pl,s4,no,no,yes
6221,exp_cycles_indvary3_step3_batch_yyy03.pl,d3,no,no,yes
6222,exp_cycles_indvary3_step3_batch_yyy03.pl,f5,no,no,yes
6223,exp_cycles_indvary3_step3_batch_yyy03.pl,w1,no,no,no
6224,exp_cycles_indvary3_step3_batch_yyy03.pl,y1,no,no,yes
6225,exp_cycles_indvary3_step3_batch_yyy03.pl,p2,no,no,no
6226,exp_cycles_indvary3_step3_batch_yyy03.pl,x1,no,no,no
6227,exp_cycles_indvary3_step3_batch_yyy03.pl,s7,no,no,yes
6228,exp_cycles_indvary3_step3_batch_yyy03.pl,z4,no,no,yes
6229,exp_cycles_indvary3_step3_batch_yyy03.pl,r5,no,no,yes
6230,exp_cycles_indvary3_step3_batch_yyy04.pl,s4,no,no,yes
6231,exp_cycles_indvary3_step3_batch_yyy04.pl,p5,no,no,yes
6232,exp_cycles_indvary3_step3_batch_yyy04.pl,b4,no,no,yes
6233,exp_cycles_indvary3_step3_batch_yyy04.pl,r5,no,no,yes
6234,exp_cycles_indvary3_step3_batch_yyy04.pl,v1,no,no,yes
6235,exp_cycles_indvary3_step3_batch_yyy04.pl,u3,no,no,no
6236,exp_cycles_indvary3_step3_batch_yyy04.pl,t1,no,no,yes
6237,exp_cycles_indvary3_step3_batch_yyy04.pl,y5,no,no,yes
6238,exp_cycles_indvary3_step3_batch_yyy04.pl,c1,yes,yes,no
6239,exp_cycles_indvary3_step3_batch_yyy04.pl,t2,no,no,no
6240,exp_cycles_indvary3_step3_batch_yyy05.pl,x3,no,no,yes
6241,exp_cycles_indvary3_step3_batch_yyy05.pl,q4,no,no,no
6242,exp_cycles_indvary3_step3_batch_yyy05.pl,z4,no,no,yes
6243,exp_cycles_indvary3_step3_batch_yyy05.pl,t1,no,no,yes
6244,exp_cycles_indvary3_step3_batch_yyy05.pl,y6,no,no,yes
6245,exp_cycles_indvary3_step3_batch_yyy05.pl,f2,yes,yes,no
6246,exp_cycles_indvary3_step3_batch_yyy05.pl,w7,no,no,yes
6247,exp_cycles_indvary3_step3_batch_yyy05.pl,y4,no,no,yes
6248,exp_cycles_indvary3_step3_batch_yyy05.pl,v6,no,no,yes
6249,exp_cycles_indvary3_step3_batch_yyy05.pl,u1,no,no,no
6250,exp_cycles_indvary3_step3_batch_yyy06.pl,q6,no,no,yes
6251,exp_cycles_indvary3_step3_batch_yyy06.pl,p5,no,no,yes
6252,exp_cycles_indvary3_step3_batch_yyy06.pl,v5,no,no,yes
6253,exp_cycles_indvary3_step3_batch_yyy06.pl,u5,no,no,yes
6254,exp_cycles_indvary3_step3_batch_yyy06.pl,d5,no,no,yes
6255,exp_cycles_indvary3_step3_batch_yyy06.pl,x5,no,no,yes
6256,exp_cycles_indvary3_step3_batch_yyy06.pl,c1,yes,yes,no
6257,exp_cycles_indvary3_step3_batch_yyy06.pl,t7,no,no,yes
6258,exp_cycles_indvary3_step3_batch_yyy06.pl,c6,no,no,yes
6259,exp_cycles_indvary3_step3_batch_yyy06.pl,s6,no,no,yes
6260,exp_cycles_indvary3_step3_batch_yyy07.pl,w7,no,no,yes
6261,exp_cycles_indvary3_step3_batch_yyy07.pl,f1,no,no,no
6262,exp_cycles_indvary3_step3_batch_yyy07.pl,v1,no,no,no
6263,exp_cycles_indvary3_step3_batch_yyy07.pl,s1,no,no,no
6264,exp_cycles_indvary3_step3_batch_yyy07.pl,a1,yes,yes,no
6265,exp_cycles_indvary3_step3_batch_yyy07.pl,r3,no,no,no
6266,exp_cycles_indvary3_step3_batch_yyy07.pl,z6,no,no,yes
6267,exp_cycles_indvary3_step3_batch_yyy07.pl,b2,no,no,no
6268,exp_cycles_indvary3_step3_batch_yyy07.pl,s2,no,no,no
6269,exp_cycles_indvary3_step3_batch_yyy07.pl,a5,no,no,yes
6270,exp_cycles_indvary3_step3_batch_yyy08.pl,b2,yes,yes,no
6271,exp_cycles_indvary3_step3_batch_yyy08.pl,b1,yes,yes,no
6272,exp_cycles_indvary3_step3_batch_yyy08.pl,z4,no,no,yes
6273,exp_cycles_indvary3_step3_batch_yyy08.pl,v1,no,no,no
6274,exp_cycles_indvary3_step3_batch_yyy08.pl,d2,no,no,no
6275,exp_cycles_indvary3_step3_batch_yyy08.pl,y5,no,no,yes
6276,exp_cycles_indvary3_step3_batch_yyy08.pl,z5,no,no,yes
6277,exp_cycles_indvary3_step3_batch_yyy08.pl,q6,no,no,yes
6278,exp_cycles_indvary3_step3_batch_yyy08.pl,s6,no,no,yes
6279,exp_cycles_indvary3_step3_batch_yyy08.pl,b5,no,no,yes
6280,exp_cycles_indvary3_step3_batch_yyy09.pl,t5,no,no,yes
6281,exp_cycles_indvary3_step3_batch_yyy09.pl,e1,yes,yes,no
6282,exp_cycles_indvary3_step3_batch_yyy09.pl,r6,no,no,yes
6283,exp_cycles_indvary3_step3_batch_yyy09.pl,z1,no,no,no
6284,exp_cycles_indvary3_step3_batch_yyy09.pl,x2,no,no,no
6285,exp_cycles_indvary3_step3_batch_yyy09.pl,w1,no,no,yes
6286,exp_cycles_indvary3_step3_batch_yyy09.pl,b5,no,no,yes
6287,exp_cycles_indvary3_step3_batch_yyy09.pl,x6,no,no,yes
6288,exp_cycles_indvary3_step3_batch_yyy09.pl,r7,no,no,yes
6289,exp_cycles_indvary3_step3_batch_yyy09.pl,r3,no,no,yes
6290,exp_cycles_indvary3_step3_batch_yyy10.pl,p4,no,no,yes
6291,exp_cycles_indvary3_step3_batch_yyy10.pl,u7,no,no,yes
6292,exp_cycles_indvary3_step3_batch_yyy10.pl,b4,no,no,yes
6293,exp_cycles_indvary3_step3_batch_yyy10.pl,e4,no,no,yes
6294,exp_cycles_indvary3_step3_batch_yyy10.pl,z2,no,no,yes
6295,exp_cycles_indvary3_step3_batch_yyy10.pl,e3,no,no,yes
6296,exp_cycles_indvary3_step3_batch_yyy10.pl,a1,yes,yes,no
6297,exp_cycles_indvary3_step3_batch_yyy10.pl,q1,no,no,no
6298,exp_cycles_indvary3_step3_batch_yyy10.pl,r6,no,no,yes
6299,exp_cycles_indvary3_step3_batch_yyy10.pl,f1,yes,yes,no
6300,exp_cycles_indvary3_step4_batch_yyy01.pl,u6,no,no,yes
6301,exp_cycles_indvary3_step4_batch_yyy01.pl,p5,no,no,yes
6302,exp_cycles_indvary3_step4_batch_yyy01.pl,c5,no,no,yes
6303,exp_cycles_indvary3_step4_batch_yyy01.pl,f3,no,no,yes
6304,exp_cycles_indvary3_step4_batch_yyy01.pl,t7,no,no,yes
6305,exp_cycles_indvary3_step4_batch_yyy01.pl,f4,no,no,yes
6306,exp_cycles_indvary3_step4_batch_yyy01.pl,r2,no,no,no
6307,exp_cycles_indvary3_step4_batch_yyy01.pl,w2,no,no,yes
6308,exp_cycles_indvary3_step4_batch_yyy01.pl,u1,no,no,no
6309,exp_cycles_indvary3_step4_batch_yyy01.pl,f1,no,no,no
6310,exp_cycles_indvary3_step4_batch_yyy02.pl,v6,no,no,yes
6311,exp_cycles_indvary3_step4_batch_yyy02.pl,b4,no,no,yes
6312,exp_cycles_indvary3_step4_batch_yyy02.pl,q4,no,no,no
6313,exp_cycles_indvary3_step4_batch_yyy02.pl,w1,no,no,no
6314,exp_cycles_indvary3_step4_batch_yyy02.pl,t7,no,no,yes
6315,exp_cycles_indvary3_step4_batch_yyy02.pl,f4,no,no,yes
6316,exp_cycles_indvary3_step4_batch_yyy02.pl,x1,no,no,yes
6317,exp_cycles_indvary3_step4_batch_yyy02.pl,r7,no,no,yes
6318,exp_cycles_indvary3_step4_batch_yyy02.pl,e2,yes,yes,no
6319,exp_cycles_indvary3_step4_batch_yyy02.pl,y5,no,no,yes
6320,exp_cycles_indvary3_step4_batch_yyy03.pl,t4,no,no,yes
6321,exp_cycles_indvary3_step4_batch_yyy03.pl,z5,no,no,yes
6322,exp_cycles_indvary3_step4_batch_yyy03.pl,x3,no,no,no
6323,exp_cycles_indvary3_step4_batch_yyy03.pl,a4,no,no,yes
6324,exp_cycles_indvary3_step4_batch_yyy03.pl,v1,no,no,yes
6325,exp_cycles_indvary3_step4_batch_yyy03.pl,x5,no,no,yes
6326,exp_cycles_indvary3_step4_batch_yyy03.pl,r4,no,no,yes
6327,exp_cycles_indvary3_step4_batch_yyy03.pl,r1,no,no,yes
6328,exp_cycles_indvary3_step4_batch_yyy03.pl,a1,yes,yes,no
6329,exp_cycles_indvary3_step4_batch_yyy03.pl,f2,no,no,no
6330,exp_cycles_indvary3_step4_batch_yyy04.pl,c3,no,no,no
6331,exp_cycles_indvary3_step4_batch_yyy04.pl,x3,no,no,yes
6332,exp_cycles_indvary3_step4_batch_yyy04.pl,d3,no,no,yes
6333,exp_cycles_indvary3_step4_batch_yyy04.pl,a4,no,no,yes
6334,exp_cycles_indvary3_step4_batch_yyy04.pl,c1,no,no,no
6335,exp_cycles_indvary3_step4_batch_yyy04.pl,r4,no,no,yes
6336,exp_cycles_indvary3_step4_batch_yyy04.pl,v3,no,no,no
6337,exp_cycles_indvary3_step4_batch_yyy04.pl,y5,no,no,yes
6338,exp_cycles_indvary3_step4_batch_yyy04.pl,u5,no,no,yes
6339,exp_cycles_indvary3_step4_batch_yyy04.pl,u6,no,no,yes
6340,exp_cycles_indvary3_step4_batch_yyy05.pl,d4,no,no,yes
6341,exp_cycles_indvary3_step4_batch_yyy05.pl,d3,no,no,yes
6342,exp_cycles_indvary3_step4_batch_yyy05.pl,q5,no,no,yes
6343,exp_cycles_indvary3_step4_batch_yyy05.pl,c6,no,no,yes
6344,exp_cycles_indvary3_step4_batch_yyy05.pl,d2,yes,yes,no
6345,exp_cycles_indvary3_step4_batch_yyy05.pl,p2,no,no,no
6346,exp_cycles_indvary3_step4_batch_yyy05.pl,f4,no,no,yes
6347,exp_cycles_indvary3_step4_batch_yyy05.pl,x6,no,no,yes
6348,exp_cycles_indvary3_step4_batch_yyy05.pl,s7,no,no,yes
6349,exp_cycles_indvary3_step4_batch_yyy05.pl,u2,no,no,yes
6350,exp_cycles_indvary3_step4_batch_yyy06.pl,v7,no,no,yes
6351,exp_cycles_indvary3_step4_batch_yyy06.pl,e5,no,no,yes
6352,exp_cycles_indvary3_step4_batch_yyy06.pl,a5,no,no,yes
6353,exp_cycles_indvary3_step4_batch_yyy06.pl,v1,no,no,no
6354,exp_cycles_indvary3_step4_batch_yyy06.pl,w4,no,no,yes
6355,exp_cycles_indvary3_step4_batch_yyy06.pl,c1,no,no,no
6356,exp_cycles_indvary3_step4_batch_yyy06.pl,u3,no,no,no
6357,exp_cycles_indvary3_step4_batch_yyy06.pl,e2,yes,yes,no
6358,exp_cycles_indvary3_step4_batch_yyy06.pl,s3,no,no,yes
6359,exp_cycles_indvary3_step4_batch_yyy06.pl,c4,no,no,yes
6360,exp_cycles_indvary3_step4_batch_yyy07.pl,c3,yes,yes,no
6361,exp_cycles_indvary3_step4_batch_yyy07.pl,z6,no,no,yes
6362,exp_cycles_indvary3_step4_batch_yyy07.pl,v5,no,no,yes
6363,exp_cycles_indvary3_step4_batch_yyy07.pl,s5,no,no,yes
6364,exp_cycles_indvary3_step4_batch_yyy07.pl,u2,no,no,no
6365,exp_cycles_indvary3_step4_batch_yyy07.pl,a6,no,no,yes
6366,exp_cycles_indvary3_step4_batch_yyy07.pl,s4,no,no,yes
6367,exp_cycles_indvary3_step4_batch_yyy07.pl,b3,yes,yes,no
6368,exp_cycles_indvary3_step4_batch_yyy07.pl,a4,no,no,yes
6369,exp_cycles_indvary3_step4_batch_yyy07.pl,x2,no,no,yes
6370,exp_cycles_indvary3_step4_batch_yyy08.pl,y4,no,no,yes
6371,exp_cycles_indvary3_step4_batch_yyy08.pl,r6,no,no,yes
6372,exp_cycles_indvary3_step4_batch_yyy08.pl,f5,no,no,yes
6373,exp_cycles_indvary3_step4_batch_yyy08.pl,e3,no,no,yes
6374,exp_cycles_indvary3_step4_batch_yyy08.pl,s1,no,no,yes
6375,exp_cycles_indvary3_step4_batch_yyy08.pl,f4,no,no,yes
6376,exp_cycles_indvary3_step4_batch_yyy08.pl,z4,no,no,yes
6377,exp_cycles_indvary3_step4_batch_yyy08.pl,y3,no,no,no
6378,exp_cycles_indvary3_step4_batch_yyy08.pl,s7,no,no,yes
6379,exp_cycles_indvary3_step4_batch_yyy08.pl,b6,no,no,yes
6380,exp_cycles_indvary3_step4_batch_yyy09.pl,a5,no,no,yes
6381,exp_cycles_indvary3_step4_batch_yyy09.pl,f5,no,no,yes
6382,exp_cycles_indvary3_step4_batch_yyy09.pl,w4,no,no,yes
6383,exp_cycles_indvary3_step4_batch_yyy09.pl,z2,no,no,no
6384,exp_cycles_indvary3_step4_batch_yyy09.pl,s1,no,no,yes
6385,exp_cycles_indvary3_step4_batch_yyy09.pl,y2,no,no,yes
6386,exp_cycles_indvary3_step4_batch_yyy09.pl,d1,yes,yes,no
6387,exp_cycles_indvary3_step4_batch_yyy09.pl,w3,no,no,no
6388,exp_cycles_indvary3_step4_batch_yyy09.pl,v1,no,no,no
6389,exp_cycles_indvary3_step4_batch_yyy09.pl,w1,no,no,no
6390,exp_cycles_indvary3_step4_batch_yyy10.pl,e1,yes,yes,no
6391,exp_cycles_indvary3_step4_batch_yyy10.pl,z4,no,no,yes
6392,exp_cycles_indvary3_step4_batch_yyy10.pl,s1,no,no,no
6393,exp_cycles_indvary3_step4_batch_yyy10.pl,s7,no,no,yes
6394,exp_cycles_indvary3_step4_batch_yyy10.pl,s3,no,no,no
6395,exp_cycles_indvary3_step4_batch_yyy10.pl,c4,no,no,yes
6396,exp_cycles_indvary3_step4_batch_yyy10.pl,r6,no,no,yes
6397,exp_cycles_indvary3_step4_batch_yyy10.pl,f1,yes,yes,no
6398,exp_cycles_indvary3_step4_batch_yyy10.pl,a5,no,no,yes
6399,exp_cycles_indvary3_step4_batch_yyy10.pl,b1,no,no,no
6400,exp_cycles_indvary3_step5_batch_yyy01.pl,w5,no,no,yes
6401,exp_cycles_indvary3_step5_batch_yyy01.pl,s5,no,no,yes
6402,exp_cycles_indvary3_step5_batch_yyy01.pl,v1,no,no,no
6403,exp_cycles_indvary3_step5_batch_yyy01.pl,p2,no,no,no
6404,exp_cycles_indvary3_step5_batch_yyy01.pl,d4,no,no,yes
6405,exp_cycles_indvary3_step5_batch_yyy01.pl,x3,no,no,no
6406,exp_cycles_indvary3_step5_batch_yyy01.pl,z1,no,no,yes
6407,exp_cycles_indvary3_step5_batch_yyy01.pl,c2,yes,yes,no
6408,exp_cycles_indvary3_step5_batch_yyy01.pl,x5,no,no,yes
6409,exp_cycles_indvary3_step5_batch_yyy01.pl,c1,yes,yes,no
6410,exp_cycles_indvary3_step5_batch_yyy02.pl,u6,no,no,yes
6411,exp_cycles_indvary3_step5_batch_yyy02.pl,e1,yes,yes,no
6412,exp_cycles_indvary3_step5_batch_yyy02.pl,s5,no,no,yes
6413,exp_cycles_indvary3_step5_batch_yyy02.pl,t6,no,no,yes
6414,exp_cycles_indvary3_step5_batch_yyy02.pl,a4,no,no,yes
6415,exp_cycles_indvary3_step5_batch_yyy02.pl,z4,no,no,yes
6416,exp_cycles_indvary3_step5_batch_yyy02.pl,y1,no,no,yes
6417,exp_cycles_indvary3_step5_batch_yyy02.pl,d1,yes,yes,no
6418,exp_cycles_indvary3_step5_batch_yyy02.pl,r6,no,no,yes
6419,exp_cycles_indvary3_step5_batch_yyy02.pl,e5,no,no,yes
6420,exp_cycles_indvary3_step5_batch_yyy03.pl,q6,no,no,yes
6421,exp_cycles_indvary3_step5_batch_yyy03.pl,y3,no,no,no
6422,exp_cycles_indvary3_step5_batch_yyy03.pl,v1,no,no,no
6423,exp_cycles_indvary3_step5_batch_yyy03.pl,p4,no,no,yes
6424,exp_cycles_indvary3_step5_batch_yyy03.pl,p7,no,no,yes
6425,exp_cycles_indvary3_step5_batch_yyy03.pl,t2,no,no,no
6426,exp_cycles_indvary3_step5_batch_yyy03.pl,c6,no,no,yes
6427,exp_cycles_indvary3_step5_batch_yyy03.pl,s6,no,no,yes
6428,exp_cycles_indvary3_step5_batch_yyy03.pl,r2,no,no,no
6429,exp_cycles_indvary3_step5_batch_yyy03.pl,b6,no,no,yes
6430,exp_cycles_indvary3_step5_batch_yyy04.pl,w7,no,no,yes
6431,exp_cycles_indvary3_step5_batch_yyy04.pl,t3,no,no,no
6432,exp_cycles_indvary3_step5_batch_yyy04.pl,x7,no,no,yes
6433,exp_cycles_indvary3_step5_batch_yyy04.pl,r5,no,no,yes
6434,exp_cycles_indvary3_step5_batch_yyy04.pl,w1,no,no,no
6435,exp_cycles_indvary3_step5_batch_yyy04.pl,v4,no,no,yes
6436,exp_cycles_indvary3_step5_batch_yyy04.pl,s7,no,no,yes
6437,exp_cycles_indvary3_step5_batch_yyy04.pl,q7,no,no,yes
6438,exp_cycles_indvary3_step5_batch_yyy04.pl,x5,no,no,yes
6439,exp_cycles_indvary3_step5_batch_yyy04.pl,t2,no,no,yes
6440,exp_cycles_indvary3_step5_batch_yyy05.pl,p7,no,no,yes
6441,exp_cycles_indvary3_step5_batch_yyy05.pl,u1,no,no,no
6442,exp_cycles_indvary3_step5_batch_yyy05.pl,w5,no,no,yes
6443,exp_cycles_indvary3_step5_batch_yyy05.pl,f5,no,no,yes
6444,exp_cycles_indvary3_step5_batch_yyy05.pl,w4,no,no,yes
6445,exp_cycles_indvary3_step5_batch_yyy05.pl,y1,no,no,yes
6446,exp_cycles_indvary3_step5_batch_yyy05.pl,u2,no,no,no
6447,exp_cycles_indvary3_step5_batch_yyy05.pl,q7,no,no,yes
6448,exp_cycles_indvary3_step5_batch_yyy05.pl,y3,no,no,yes
6449,exp_cycles_indvary3_step5_batch_yyy05.pl,e4,no,no,yes
6450,exp_cycles_indvary3_step5_batch_yyy06.pl,d5,no,no,yes
6451,exp_cycles_indvary3_step5_batch_yyy06.pl,c3,no,no,no
6452,exp_cycles_indvary3_step5_batch_yyy06.pl,b2,yes,yes,no
6453,exp_cycles_indvary3_step5_batch_yyy06.pl,z2,no,no,no
6454,exp_cycles_indvary3_step5_batch_yyy06.pl,r1,no,no,yes
